2024-08-08 17:14:00,058 INFO    StreamThr :289215 [internal.py:wandb_internal():86] W&B internal server running at pid: 289215, started at: 2024-08-08 17:14:00.057479
2024-08-08 17:14:00,060 DEBUG   HandlerThread:289215 [handler.py:handle_request():146] handle_request: status
2024-08-08 17:14:00,063 INFO    WriterThread:289215 [datastore.py:open_for_write():85] open: /home/rwkv/JL/GMM/llama/wandb/run-20240808_171400-csoaz0cf/run-csoaz0cf.wandb
2024-08-08 17:14:00,065 DEBUG   SenderThread:289215 [sender.py:send():382] send: header
2024-08-08 17:14:00,102 DEBUG   SenderThread:289215 [sender.py:send():382] send: run
2024-08-08 17:14:00,265 INFO    SenderThread:289215 [dir_watcher.py:__init__():211] watching files in: /home/rwkv/JL/GMM/llama/wandb/run-20240808_171400-csoaz0cf/files
2024-08-08 17:14:00,265 INFO    SenderThread:289215 [sender.py:_start_run_threads():1136] run started: csoaz0cf with start time 1723108440.05766
2024-08-08 17:14:00,278 DEBUG   HandlerThread:289215 [handler.py:handle_request():146] handle_request: check_version
2024-08-08 17:14:00,279 DEBUG   SenderThread:289215 [sender.py:send_request():409] send_request: check_version
2024-08-08 17:14:00,379 DEBUG   HandlerThread:289215 [handler.py:handle_request():146] handle_request: run_start
2024-08-08 17:14:00,393 DEBUG   HandlerThread:289215 [system_info.py:__init__():32] System info init
2024-08-08 17:14:00,393 DEBUG   HandlerThread:289215 [system_info.py:__init__():47] System info init done
2024-08-08 17:14:00,393 INFO    HandlerThread:289215 [system_monitor.py:start():194] Starting system monitor
2024-08-08 17:14:00,394 INFO    SystemMonitor:289215 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-08 17:14:00,394 INFO    HandlerThread:289215 [system_monitor.py:probe():214] Collecting system info
2024-08-08 17:14:00,395 INFO    SystemMonitor:289215 [interfaces.py:start():190] Started cpu monitoring
2024-08-08 17:14:00,395 INFO    SystemMonitor:289215 [interfaces.py:start():190] Started disk monitoring
2024-08-08 17:14:00,396 INFO    SystemMonitor:289215 [interfaces.py:start():190] Started gpu monitoring
2024-08-08 17:14:00,397 INFO    SystemMonitor:289215 [interfaces.py:start():190] Started memory monitoring
2024-08-08 17:14:00,397 INFO    SystemMonitor:289215 [interfaces.py:start():190] Started network monitoring
2024-08-08 17:14:00,406 DEBUG   HandlerThread:289215 [system_info.py:probe():196] Probing system
2024-08-08 17:14:00,407 DEBUG   HandlerThread:289215 [system_info.py:_probe_git():181] Probing git
2024-08-08 17:14:00,410 DEBUG   HandlerThread:289215 [system_info.py:_probe_git():189] Probing git done
2024-08-08 17:14:00,410 DEBUG   HandlerThread:289215 [system_info.py:probe():244] Probing system done
