2024-08-06 18:15:18,144 INFO    StreamThr :2097636 [internal.py:wandb_internal():86] W&B internal server running at pid: 2097636, started at: 2024-08-06 18:15:18.143709
2024-08-06 18:15:18,146 DEBUG   HandlerThread:2097636 [handler.py:handle_request():146] handle_request: status
2024-08-06 18:15:18,150 INFO    WriterThread:2097636 [datastore.py:open_for_write():85] open: /home/rwkv/JL/GMM/llama/wandb/run-20240806_181518-aq2391lc/run-aq2391lc.wandb
2024-08-06 18:15:18,151 DEBUG   SenderThread:2097636 [sender.py:send():382] send: header
2024-08-06 18:15:18,151 DEBUG   SenderThread:2097636 [sender.py:send():382] send: run
2024-08-06 18:15:23,150 DEBUG   HandlerThread:2097636 [handler.py:handle_request():146] handle_request: keepalive
2024-08-06 18:15:28,151 DEBUG   HandlerThread:2097636 [handler.py:handle_request():146] handle_request: keepalive
2024-08-06 18:15:33,153 DEBUG   HandlerThread:2097636 [handler.py:handle_request():146] handle_request: keepalive
2024-08-06 18:15:38,154 DEBUG   HandlerThread:2097636 [handler.py:handle_request():146] handle_request: keepalive
2024-08-06 18:15:39,342 INFO    SenderThread:2097636 [dir_watcher.py:__init__():211] watching files in: /home/rwkv/JL/GMM/llama/wandb/run-20240806_181518-aq2391lc/files
2024-08-06 18:15:39,342 INFO    SenderThread:2097636 [sender.py:_start_run_threads():1136] run started: aq2391lc with start time 1722939318.143682
2024-08-06 18:15:39,343 DEBUG   HandlerThread:2097636 [handler.py:handle_request():146] handle_request: status_report
2024-08-06 18:15:39,347 DEBUG   HandlerThread:2097636 [handler.py:handle_request():146] handle_request: check_version
2024-08-06 18:15:39,347 DEBUG   SenderThread:2097636 [sender.py:send_request():409] send_request: check_version
2024-08-06 18:15:39,456 DEBUG   HandlerThread:2097636 [handler.py:handle_request():146] handle_request: run_start
2024-08-06 18:15:39,467 DEBUG   HandlerThread:2097636 [system_info.py:__init__():32] System info init
2024-08-06 18:15:39,467 DEBUG   HandlerThread:2097636 [system_info.py:__init__():47] System info init done
2024-08-06 18:15:39,467 INFO    HandlerThread:2097636 [system_monitor.py:start():194] Starting system monitor
2024-08-06 18:15:39,467 INFO    SystemMonitor:2097636 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-06 18:15:39,467 INFO    HandlerThread:2097636 [system_monitor.py:probe():214] Collecting system info
2024-08-06 18:15:39,468 INFO    SystemMonitor:2097636 [interfaces.py:start():190] Started cpu monitoring
2024-08-06 18:15:39,468 INFO    SystemMonitor:2097636 [interfaces.py:start():190] Started disk monitoring
2024-08-06 18:15:39,469 INFO    SystemMonitor:2097636 [interfaces.py:start():190] Started gpu monitoring
2024-08-06 18:15:39,469 INFO    SystemMonitor:2097636 [interfaces.py:start():190] Started memory monitoring
2024-08-06 18:15:39,469 INFO    SystemMonitor:2097636 [interfaces.py:start():190] Started network monitoring
