2024-08-07 17:29:28,255 INFO    StreamThr :2461456 [internal.py:wandb_internal():86] W&B internal server running at pid: 2461456, started at: 2024-08-07 17:29:28.254432
2024-08-07 17:29:28,258 DEBUG   HandlerThread:2461456 [handler.py:handle_request():146] handle_request: status
2024-08-07 17:29:28,260 INFO    WriterThread:2461456 [datastore.py:open_for_write():85] open: /home/rwkv/JL/GMM/llama/wandb/run-20240807_172928-y2h6vath/run-y2h6vath.wandb
2024-08-07 17:29:28,261 DEBUG   SenderThread:2461456 [sender.py:send():382] send: header
2024-08-07 17:29:28,288 DEBUG   SenderThread:2461456 [sender.py:send():382] send: run
2024-08-07 17:29:28,530 INFO    SenderThread:2461456 [dir_watcher.py:__init__():211] watching files in: /home/rwkv/JL/GMM/llama/wandb/run-20240807_172928-y2h6vath/files
2024-08-07 17:29:28,530 INFO    SenderThread:2461456 [sender.py:_start_run_threads():1136] run started: y2h6vath with start time 1723022968.25476
2024-08-07 17:29:28,532 DEBUG   HandlerThread:2461456 [handler.py:handle_request():146] handle_request: check_version
2024-08-07 17:29:28,532 DEBUG   SenderThread:2461456 [sender.py:send_request():409] send_request: check_version
2024-08-07 17:29:28,653 DEBUG   HandlerThread:2461456 [handler.py:handle_request():146] handle_request: run_start
2024-08-07 17:29:28,666 DEBUG   HandlerThread:2461456 [system_info.py:__init__():32] System info init
2024-08-07 17:29:28,666 DEBUG   HandlerThread:2461456 [system_info.py:__init__():47] System info init done
2024-08-07 17:29:28,666 INFO    HandlerThread:2461456 [system_monitor.py:start():194] Starting system monitor
2024-08-07 17:29:28,666 INFO    SystemMonitor:2461456 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-07 17:29:28,667 INFO    HandlerThread:2461456 [system_monitor.py:probe():214] Collecting system info
2024-08-07 17:29:28,667 INFO    SystemMonitor:2461456 [interfaces.py:start():190] Started cpu monitoring
2024-08-07 17:29:28,668 INFO    SystemMonitor:2461456 [interfaces.py:start():190] Started disk monitoring
2024-08-07 17:29:28,668 INFO    SystemMonitor:2461456 [interfaces.py:start():190] Started gpu monitoring
2024-08-07 17:29:28,669 INFO    SystemMonitor:2461456 [interfaces.py:start():190] Started memory monitoring
2024-08-07 17:29:28,669 INFO    SystemMonitor:2461456 [interfaces.py:start():190] Started network monitoring
2024-08-07 17:29:28,677 DEBUG   HandlerThread:2461456 [system_info.py:probe():196] Probing system
2024-08-07 17:29:28,679 DEBUG   HandlerThread:2461456 [system_info.py:_probe_git():181] Probing git
2024-08-07 17:29:28,681 DEBUG   HandlerThread:2461456 [system_info.py:_probe_git():189] Probing git done
2024-08-07 17:29:28,681 DEBUG   HandlerThread:2461456 [system_info.py:probe():244] Probing system done
