2024-08-08 19:43:42,003 INFO    StreamThr :337205 [internal.py:wandb_internal():86] W&B internal server running at pid: 337205, started at: 2024-08-08 19:43:42.002956
2024-08-08 19:43:42,003 DEBUG   HandlerThread:337205 [handler.py:handle_request():146] handle_request: status
2024-08-08 19:43:42,004 INFO    WriterThread:337205 [datastore.py:open_for_write():85] open: /home/rwkv/JL/GMM/llama/wandb/run-20240808_194341-8eah3x4y/run-8eah3x4y.wandb
2024-08-08 19:43:42,004 DEBUG   SenderThread:337205 [sender.py:send():382] send: header
2024-08-08 19:43:42,038 DEBUG   SenderThread:337205 [sender.py:send():382] send: run
2024-08-08 19:43:42,280 INFO    SenderThread:337205 [dir_watcher.py:__init__():211] watching files in: /home/rwkv/JL/GMM/llama/wandb/run-20240808_194341-8eah3x4y/files
2024-08-08 19:43:42,281 INFO    SenderThread:337205 [sender.py:_start_run_threads():1136] run started: 8eah3x4y with start time 1723117422.002913
2024-08-08 19:43:42,296 DEBUG   HandlerThread:337205 [handler.py:handle_request():146] handle_request: check_version
2024-08-08 19:43:42,296 DEBUG   SenderThread:337205 [sender.py:send_request():409] send_request: check_version
2024-08-08 19:43:42,399 DEBUG   HandlerThread:337205 [handler.py:handle_request():146] handle_request: run_start
2024-08-08 19:43:42,407 DEBUG   HandlerThread:337205 [system_info.py:__init__():32] System info init
2024-08-08 19:43:42,407 DEBUG   HandlerThread:337205 [system_info.py:__init__():47] System info init done
2024-08-08 19:43:42,407 INFO    HandlerThread:337205 [system_monitor.py:start():194] Starting system monitor
2024-08-08 19:43:42,408 INFO    SystemMonitor:337205 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-08 19:43:42,408 INFO    HandlerThread:337205 [system_monitor.py:probe():214] Collecting system info
2024-08-08 19:43:42,408 INFO    SystemMonitor:337205 [interfaces.py:start():190] Started cpu monitoring
2024-08-08 19:43:42,408 INFO    SystemMonitor:337205 [interfaces.py:start():190] Started disk monitoring
2024-08-08 19:43:42,409 INFO    SystemMonitor:337205 [interfaces.py:start():190] Started gpu monitoring
2024-08-08 19:43:42,409 INFO    SystemMonitor:337205 [interfaces.py:start():190] Started memory monitoring
2024-08-08 19:43:42,409 INFO    SystemMonitor:337205 [interfaces.py:start():190] Started network monitoring
2024-08-08 19:43:42,414 DEBUG   HandlerThread:337205 [system_info.py:probe():196] Probing system
2024-08-08 19:43:42,416 DEBUG   HandlerThread:337205 [system_info.py:_probe_git():181] Probing git
2024-08-08 19:43:42,419 DEBUG   HandlerThread:337205 [system_info.py:_probe_git():189] Probing git done
2024-08-08 19:43:42,419 DEBUG   HandlerThread:337205 [system_info.py:probe():244] Probing system done
2024-08-08 19:43:42,419 DEBUG   HandlerThread:337205 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-44-generic-x86_64-with-glibc2.35', 'python': '3.10.13', 'heartbeatAt': '2024-08-08T11:43:42.414945', 'startedAt': '2024-08-08T11:43:41.998162', 'docker': None, 'cuda': None, 'args': ('--local_rank=0', '--deepspeed', 'configs/ds_config_zero2_no_offload.json', '--model_name_or_path', '/home/rwkv/JL/model/llama2-7b', '--use_lora', 'True', '--init_lora_weights', 'pissa_niter_4', '--target_modules', 'q_proj,v_proj,k_proj,o_proj,gate_proj,down_proj,up_proj', '--lora_rank', '32', '--lora_alpha', '32', '--lora_dropout', '0', '--data_path', '/home/rwkv/JL/model/MetaMathQA', '--dataset_field', 'query', 'response', '--dataset_split', 'train[:100000]', '--output_dir', '/home/rwkv/JL/out_model/llama-test', '--num_train_epochs', '1', '--model_max_length', '512', '--per_device_train_batch_size', '1', '--gradient_accumulation_steps', '32', '--save_strategy', 'steps', '--save_steps', '1000', '--save_total_limit', '2', '--learning_rate', '2e-5', '--weight_decay', '0.', '--warmup_ratio', '0.', '--logging_steps', '1', '--lr_scheduler_type', 'cosine', '--report_to', 'wandb', '--merge', 'True'), 'state': 'running', 'program': '/home/rwkv/JL/GMM/llama/gmm.py', 'codePathLocal': 'gmm.py', 'codePath': 'llama/gmm.py', 'git': {'remote': 'https://github.com/JL-er/GMM.git', 'commit': '74dce7f004b5b16bfd24c8ca22e737aee6ff0769'}, 'email': '997529190@qq.com', 'root': '/home/rwkv/JL/GMM', 'host': 'rwkv-Z790M-AORUS-ELITE-AX', 'username': 'rwkv', 'executable': '/home/rwkv/miniconda3/bin/python', 'cpu_count': 20, 'cpu_count_logical': 28, 'cpu_freq': {'current': 1482.77575, 'min': 800.0, 'max': 5000.0}, 'cpu_freq_per_core': [{'current': 4716.146, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 4749.059, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 5480.074, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 5414.758, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 2734.221, 'min': 800.0, 'max': 5600.0}, {'current': 1231.893, 'min': 800.0, 'max': 5600.0}, {'current': 5491.886, 'min': 800.0, 'max': 5600.0}, {'current': 800.0, 'min': 800.0, 'max': 5600.0}, {'current': 5373.937, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 5354.163, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 3679.388, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 1099.59, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 1175.559, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}], 'disk': {'/': {'total': 916.2753829956055, 'used': 481.0419578552246}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.55397415161133}}
2024-08-08 19:43:42,419 INFO    HandlerThread:337205 [system_monitor.py:probe():224] Finished collecting system info
2024-08-08 19:43:42,419 INFO    HandlerThread:337205 [system_monitor.py:probe():227] Publishing system info
2024-08-08 19:43:42,419 DEBUG   HandlerThread:337205 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-08-08 19:43:42,419 DEBUG   HandlerThread:337205 [system_info.py:_save_pip():68] Saving pip packages done
2024-08-08 19:43:42,419 DEBUG   HandlerThread:337205 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-08-08 19:43:43,281 INFO    Thread-12 :337205 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rwkv/JL/GMM/llama/wandb/run-20240808_194341-8eah3x4y/files/requirements.txt
2024-08-08 19:43:43,281 INFO    Thread-12 :337205 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rwkv/JL/GMM/llama/wandb/run-20240808_194341-8eah3x4y/files/conda-environment.yaml
2024-08-08 19:43:44,106 DEBUG   HandlerThread:337205 [system_info.py:_save_conda():87] Saving conda packages done
2024-08-08 19:43:44,106 DEBUG   HandlerThread:337205 [system_info.py:_save_code():90] Saving code
2024-08-08 19:43:44,108 DEBUG   HandlerThread:337205 [system_info.py:_save_code():111] Saving code done
2024-08-08 19:43:44,108 DEBUG   HandlerThread:337205 [system_info.py:_save_patches():128] Saving git patches
2024-08-08 19:43:44,147 DEBUG   HandlerThread:337205 [system_info.py:_save_patches():170] Saving git patches done
2024-08-08 19:43:44,148 INFO    HandlerThread:337205 [system_monitor.py:probe():229] Finished publishing system info
2024-08-08 19:43:44,151 DEBUG   SenderThread:337205 [sender.py:send():382] send: files
2024-08-08 19:43:44,151 INFO    SenderThread:337205 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-08-08 19:43:44,152 INFO    SenderThread:337205 [sender.py:_save_file():1392] saving file code/llama/gmm.py with policy now
2024-08-08 19:43:44,153 INFO    SenderThread:337205 [sender.py:_save_file():1392] saving file diff.patch with policy now
2024-08-08 19:43:44,161 DEBUG   HandlerThread:337205 [handler.py:handle_request():146] handle_request: stop_status
2024-08-08 19:43:44,161 DEBUG   HandlerThread:337205 [handler.py:handle_request():146] handle_request: internal_messages
