2024-08-08 19:38:49,288 INFO    StreamThr :335697 [internal.py:wandb_internal():86] W&B internal server running at pid: 335697, started at: 2024-08-08 19:38:49.288087
2024-08-08 19:38:49,288 DEBUG   HandlerThread:335697 [handler.py:handle_request():146] handle_request: status
2024-08-08 19:38:49,289 INFO    WriterThread:335697 [datastore.py:open_for_write():85] open: /home/rwkv/JL/GMM/llama/wandb/run-20240808_193849-bvmwm3vs/run-bvmwm3vs.wandb
2024-08-08 19:38:49,289 DEBUG   SenderThread:335697 [sender.py:send():382] send: header
2024-08-08 19:38:49,317 DEBUG   SenderThread:335697 [sender.py:send():382] send: run
2024-08-08 19:38:50,136 INFO    SenderThread:335697 [dir_watcher.py:__init__():211] watching files in: /home/rwkv/JL/GMM/llama/wandb/run-20240808_193849-bvmwm3vs/files
2024-08-08 19:38:50,136 INFO    SenderThread:335697 [sender.py:_start_run_threads():1136] run started: bvmwm3vs with start time 1723117129.288103
2024-08-08 19:38:50,145 DEBUG   HandlerThread:335697 [handler.py:handle_request():146] handle_request: check_version
2024-08-08 19:38:50,145 DEBUG   SenderThread:335697 [sender.py:send_request():409] send_request: check_version
2024-08-08 19:38:50,257 DEBUG   HandlerThread:335697 [handler.py:handle_request():146] handle_request: run_start
2024-08-08 19:38:50,266 DEBUG   HandlerThread:335697 [system_info.py:__init__():32] System info init
2024-08-08 19:38:50,266 DEBUG   HandlerThread:335697 [system_info.py:__init__():47] System info init done
2024-08-08 19:38:50,266 INFO    HandlerThread:335697 [system_monitor.py:start():194] Starting system monitor
2024-08-08 19:38:50,266 INFO    SystemMonitor:335697 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-08 19:38:50,266 INFO    HandlerThread:335697 [system_monitor.py:probe():214] Collecting system info
2024-08-08 19:38:50,267 INFO    SystemMonitor:335697 [interfaces.py:start():190] Started cpu monitoring
2024-08-08 19:38:50,267 INFO    SystemMonitor:335697 [interfaces.py:start():190] Started disk monitoring
2024-08-08 19:38:50,267 INFO    SystemMonitor:335697 [interfaces.py:start():190] Started gpu monitoring
2024-08-08 19:38:50,268 INFO    SystemMonitor:335697 [interfaces.py:start():190] Started memory monitoring
2024-08-08 19:38:50,268 INFO    SystemMonitor:335697 [interfaces.py:start():190] Started network monitoring
2024-08-08 19:38:50,277 DEBUG   HandlerThread:335697 [system_info.py:probe():196] Probing system
2024-08-08 19:38:50,279 DEBUG   HandlerThread:335697 [system_info.py:_probe_git():181] Probing git
2024-08-08 19:38:50,283 DEBUG   HandlerThread:335697 [system_info.py:_probe_git():189] Probing git done
