2024-08-08 17:23:28,072 INFO    StreamThr :292967 [internal.py:wandb_internal():86] W&B internal server running at pid: 292967, started at: 2024-08-08 17:23:28.071882
2024-08-08 17:23:28,073 DEBUG   HandlerThread:292967 [handler.py:handle_request():146] handle_request: status
2024-08-08 17:23:28,073 INFO    WriterThread:292967 [datastore.py:open_for_write():85] open: /home/rwkv/JL/GMM/llama/wandb/run-20240808_172328-ledk4wj5/run-ledk4wj5.wandb
2024-08-08 17:23:28,074 DEBUG   SenderThread:292967 [sender.py:send():382] send: header
2024-08-08 17:23:28,110 DEBUG   SenderThread:292967 [sender.py:send():382] send: run
2024-08-08 17:23:28,348 INFO    SenderThread:292967 [dir_watcher.py:__init__():211] watching files in: /home/rwkv/JL/GMM/llama/wandb/run-20240808_172328-ledk4wj5/files
2024-08-08 17:23:28,348 INFO    SenderThread:292967 [sender.py:_start_run_threads():1136] run started: ledk4wj5 with start time 1723109008.071845
2024-08-08 17:23:28,364 DEBUG   HandlerThread:292967 [handler.py:handle_request():146] handle_request: check_version
2024-08-08 17:23:28,364 DEBUG   SenderThread:292967 [sender.py:send_request():409] send_request: check_version
2024-08-08 17:23:28,476 DEBUG   HandlerThread:292967 [handler.py:handle_request():146] handle_request: run_start
2024-08-08 17:23:28,484 DEBUG   HandlerThread:292967 [system_info.py:__init__():32] System info init
2024-08-08 17:23:28,484 DEBUG   HandlerThread:292967 [system_info.py:__init__():47] System info init done
2024-08-08 17:23:28,484 INFO    HandlerThread:292967 [system_monitor.py:start():194] Starting system monitor
2024-08-08 17:23:28,484 INFO    SystemMonitor:292967 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-08 17:23:28,485 INFO    SystemMonitor:292967 [interfaces.py:start():190] Started cpu monitoring
2024-08-08 17:23:28,485 INFO    HandlerThread:292967 [system_monitor.py:probe():214] Collecting system info
2024-08-08 17:23:28,485 INFO    SystemMonitor:292967 [interfaces.py:start():190] Started disk monitoring
2024-08-08 17:23:28,486 INFO    SystemMonitor:292967 [interfaces.py:start():190] Started gpu monitoring
