2024-08-06 20:05:54,934 INFO    StreamThr :2150379 [internal.py:wandb_internal():86] W&B internal server running at pid: 2150379, started at: 2024-08-06 20:05:54.934558
2024-08-06 20:05:54,935 DEBUG   HandlerThread:2150379 [handler.py:handle_request():146] handle_request: status
2024-08-06 20:05:54,936 INFO    WriterThread:2150379 [datastore.py:open_for_write():85] open: /home/rwkv/JL/GMM/llama/wandb/run-20240806_200554-ma9u1ypu/run-ma9u1ypu.wandb
2024-08-06 20:05:54,936 DEBUG   SenderThread:2150379 [sender.py:send():382] send: header
2024-08-06 20:05:54,936 DEBUG   SenderThread:2150379 [sender.py:send():382] send: run
2024-08-06 20:05:55,743 INFO    SenderThread:2150379 [dir_watcher.py:__init__():211] watching files in: /home/rwkv/JL/GMM/llama/wandb/run-20240806_200554-ma9u1ypu/files
2024-08-06 20:05:55,743 INFO    SenderThread:2150379 [sender.py:_start_run_threads():1136] run started: ma9u1ypu with start time 1722945954.934441
2024-08-06 20:05:55,746 DEBUG   HandlerThread:2150379 [handler.py:handle_request():146] handle_request: check_version
2024-08-06 20:05:55,746 DEBUG   SenderThread:2150379 [sender.py:send_request():409] send_request: check_version
2024-08-06 20:05:55,871 DEBUG   HandlerThread:2150379 [handler.py:handle_request():146] handle_request: run_start
2024-08-06 20:05:55,880 DEBUG   HandlerThread:2150379 [system_info.py:__init__():32] System info init
2024-08-06 20:05:55,880 DEBUG   HandlerThread:2150379 [system_info.py:__init__():47] System info init done
2024-08-06 20:05:55,880 INFO    HandlerThread:2150379 [system_monitor.py:start():194] Starting system monitor
2024-08-06 20:05:55,880 INFO    SystemMonitor:2150379 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-06 20:05:55,881 INFO    HandlerThread:2150379 [system_monitor.py:probe():214] Collecting system info
2024-08-06 20:05:55,881 INFO    SystemMonitor:2150379 [interfaces.py:start():190] Started cpu monitoring
2024-08-06 20:05:55,881 INFO    SystemMonitor:2150379 [interfaces.py:start():190] Started disk monitoring
2024-08-06 20:05:55,881 INFO    SystemMonitor:2150379 [interfaces.py:start():190] Started gpu monitoring
2024-08-06 20:05:55,882 INFO    SystemMonitor:2150379 [interfaces.py:start():190] Started memory monitoring
2024-08-06 20:05:55,882 INFO    SystemMonitor:2150379 [interfaces.py:start():190] Started network monitoring
2024-08-06 20:05:55,891 DEBUG   HandlerThread:2150379 [system_info.py:probe():196] Probing system
2024-08-06 20:05:55,893 DEBUG   HandlerThread:2150379 [system_info.py:_probe_git():181] Probing git
2024-08-06 20:05:55,895 DEBUG   HandlerThread:2150379 [system_info.py:_probe_git():189] Probing git done
2024-08-06 20:05:55,895 DEBUG   HandlerThread:2150379 [system_info.py:probe():244] Probing system done
2024-08-06 20:05:55,895 DEBUG   HandlerThread:2150379 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.10.13', 'heartbeatAt': '2024-08-06T12:05:55.891701', 'startedAt': '2024-08-06T12:05:54.930594', 'docker': None, 'cuda': None, 'args': ('--local_rank=0', '--deepspeed', 'configs/ds_config_zero2_no_offload.json', '--model_name_or_path', '/home/rwkv/JL/model/Gemma-2B', '--data_path', '/home/rwkv/JL/model/MetaMathQA', '--dataset_field', 'query', 'response', '--dataset_split', 'train[:395000]', '--output_dir', '/home/rwkv/JL/out_model/Gemma-meta-2btest', '--num_train_epochs', '1', '--model_max_length', '512', '--per_device_train_batch_size', '2', '--gradient_accumulation_steps', '16', '--save_strategy', 'steps', '--save_steps', '1000', '--save_total_limit', '2', '--learning_rate', '2e-5', '--weight_decay', '0.', '--warmup_ratio', '0.', '--logging_steps', '1', '--lr_scheduler_type', 'cosine', '--report_to', 'wandb', '--merge', 'True'), 'state': 'running', 'program': '/home/rwkv/JL/GMM/llama/gmm.py', 'codePathLocal': 'gmm.py', 'codePath': 'llama/gmm.py', 'git': {'remote': 'https://github.com/JL-er/GMM.git', 'commit': None}, 'email': '997529190@qq.com', 'root': '/home/rwkv/JL/GMM', 'host': 'rwkv-Z790M-AORUS-ELITE-AX', 'username': 'rwkv', 'executable': '/home/rwkv/miniconda3/bin/python', 'cpu_count': 20, 'cpu_count_logical': 28, 'cpu_freq': {'current': 2378.4724285714287, 'min': 800.0, 'max': 5000.0}, 'cpu_freq_per_core': [{'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 1100.115, 'min': 800.0, 'max': 5500.0}, {'current': 5306.768, 'min': 800.0, 'max': 5500.0}, {'current': 1703.837, 'min': 800.0, 'max': 5500.0}, {'current': 5392.38, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 2867.852, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 4212.081, 'min': 800.0, 'max': 5600.0}, {'current': 5283.142, 'min': 800.0, 'max': 5600.0}, {'current': 5466.835, 'min': 800.0, 'max': 5600.0}, {'current': 800.0, 'min': 800.0, 'max': 5600.0}, {'current': 5465.574, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 5359.014, 'min': 800.0, 'max': 5500.0}, {'current': 1100.0, 'min': 800.0, 'max': 5500.0}, {'current': 1327.733, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 4292.0, 'min': 800.0, 'max': 4300.0}, {'current': 1819.897, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}], 'disk': {'/': {'total': 916.2753829956055, 'used': 443.3799133300781}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.5532341003418}}
2024-08-06 20:05:55,895 INFO    HandlerThread:2150379 [system_monitor.py:probe():224] Finished collecting system info
2024-08-06 20:05:55,895 INFO    HandlerThread:2150379 [system_monitor.py:probe():227] Publishing system info
2024-08-06 20:05:55,895 DEBUG   HandlerThread:2150379 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-08-06 20:05:55,895 DEBUG   HandlerThread:2150379 [system_info.py:_save_pip():68] Saving pip packages done
2024-08-06 20:05:55,895 DEBUG   HandlerThread:2150379 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-08-06 20:05:56,743 INFO    Thread-12 :2150379 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rwkv/JL/GMM/llama/wandb/run-20240806_200554-ma9u1ypu/files/conda-environment.yaml
2024-08-06 20:05:56,743 INFO    Thread-12 :2150379 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rwkv/JL/GMM/llama/wandb/run-20240806_200554-ma9u1ypu/files/requirements.txt
2024-08-06 20:05:57,561 DEBUG   HandlerThread:2150379 [system_info.py:_save_conda():87] Saving conda packages done
2024-08-06 20:05:57,562 DEBUG   HandlerThread:2150379 [system_info.py:_save_code():90] Saving code
2024-08-06 20:05:57,563 DEBUG   HandlerThread:2150379 [system_info.py:_save_code():111] Saving code done
2024-08-06 20:05:57,563 DEBUG   HandlerThread:2150379 [system_info.py:_save_patches():128] Saving git patches
2024-08-06 20:05:57,566 ERROR   HandlerThread:2150379 [system_info.py:_save_patches():169] Error generating diff: Reference at 'refs/remotes/origin/main' does not exist
2024-08-06 20:05:57,566 DEBUG   HandlerThread:2150379 [system_info.py:_save_patches():170] Saving git patches done
2024-08-06 20:05:57,566 INFO    HandlerThread:2150379 [system_monitor.py:probe():229] Finished publishing system info
2024-08-06 20:05:57,567 DEBUG   SenderThread:2150379 [sender.py:send():382] send: files
2024-08-06 20:05:57,567 INFO    SenderThread:2150379 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-08-06 20:05:57,567 INFO    SenderThread:2150379 [sender.py:_save_file():1392] saving file code/llama/gmm.py with policy now
2024-08-06 20:05:57,569 DEBUG   HandlerThread:2150379 [handler.py:handle_request():146] handle_request: stop_status
2024-08-06 20:05:57,569 DEBUG   SenderThread:2150379 [sender.py:send_request():409] send_request: stop_status
2024-08-06 20:05:57,570 DEBUG   HandlerThread:2150379 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-06 20:05:57,743 INFO    Thread-12 :2150379 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/rwkv/JL/GMM/llama/wandb/run-20240806_200554-ma9u1ypu/files/conda-environment.yaml
2024-08-06 20:05:57,743 INFO    Thread-12 :2150379 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rwkv/JL/GMM/llama/wandb/run-20240806_200554-ma9u1ypu/files/wandb-metadata.json
2024-08-06 20:05:57,743 INFO    Thread-12 :2150379 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rwkv/JL/GMM/llama/wandb/run-20240806_200554-ma9u1ypu/files/code/llama/gmm.py
2024-08-06 20:05:57,743 INFO    Thread-12 :2150379 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rwkv/JL/GMM/llama/wandb/run-20240806_200554-ma9u1ypu/files/code/llama
2024-08-06 20:05:57,743 INFO    Thread-12 :2150379 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rwkv/JL/GMM/llama/wandb/run-20240806_200554-ma9u1ypu/files/code
2024-08-06 20:05:57,764 DEBUG   SenderThread:2150379 [sender.py:send():382] send: telemetry
2024-08-06 20:05:57,764 DEBUG   SenderThread:2150379 [sender.py:send():382] send: config
2024-08-06 20:05:57,765 DEBUG   SenderThread:2150379 [sender.py:send():382] send: metric
2024-08-06 20:05:57,765 DEBUG   SenderThread:2150379 [sender.py:send():382] send: telemetry
2024-08-06 20:05:57,765 DEBUG   SenderThread:2150379 [sender.py:send():382] send: metric
2024-08-06 20:05:57,765 WARNING SenderThread:2150379 [sender.py:send_metric():1343] Seen metric with glob (shouldn't happen)
2024-08-06 20:05:57,765 DEBUG   SenderThread:2150379 [sender.py:send():382] send: telemetry
2024-08-06 20:05:57,765 DEBUG   SenderThread:2150379 [sender.py:send():382] send: telemetry
2024-08-06 20:05:57,765 DEBUG   SenderThread:2150379 [sender.py:send():382] send: config
2024-08-06 20:05:57,765 DEBUG   SenderThread:2150379 [sender.py:send():382] send: exit
2024-08-06 20:05:57,765 INFO    SenderThread:2150379 [sender.py:send_exit():589] handling exit code: 1
