2024-08-07 18:16:34,991 INFO    StreamThr :22273 [internal.py:wandb_internal():86] W&B internal server running at pid: 22273, started at: 2024-08-07 18:16:34.991212
2024-08-07 18:16:34,992 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: status
2024-08-07 18:16:34,992 INFO    WriterThread:22273 [datastore.py:open_for_write():85] open: /home/rwkv/JL/GMM/llama/wandb/run-20240807_181634-rldnxf9s/run-rldnxf9s.wandb
2024-08-07 18:16:34,993 DEBUG   SenderThread:22273 [sender.py:send():382] send: header
2024-08-07 18:16:35,018 DEBUG   SenderThread:22273 [sender.py:send():382] send: run
2024-08-07 18:16:35,174 INFO    SenderThread:22273 [dir_watcher.py:__init__():211] watching files in: /home/rwkv/JL/GMM/llama/wandb/run-20240807_181634-rldnxf9s/files
2024-08-07 18:16:35,174 INFO    SenderThread:22273 [sender.py:_start_run_threads():1136] run started: rldnxf9s with start time 1723025794.991181
2024-08-07 18:16:35,181 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: check_version
2024-08-07 18:16:35,181 DEBUG   SenderThread:22273 [sender.py:send_request():409] send_request: check_version
2024-08-07 18:16:35,499 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: run_start
2024-08-07 18:16:35,512 DEBUG   HandlerThread:22273 [system_info.py:__init__():32] System info init
2024-08-07 18:16:35,512 DEBUG   HandlerThread:22273 [system_info.py:__init__():47] System info init done
2024-08-07 18:16:35,512 INFO    HandlerThread:22273 [system_monitor.py:start():194] Starting system monitor
2024-08-07 18:16:35,512 INFO    SystemMonitor:22273 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-07 18:16:35,512 INFO    HandlerThread:22273 [system_monitor.py:probe():214] Collecting system info
2024-08-07 18:16:35,513 INFO    SystemMonitor:22273 [interfaces.py:start():190] Started cpu monitoring
2024-08-07 18:16:35,513 INFO    SystemMonitor:22273 [interfaces.py:start():190] Started disk monitoring
2024-08-07 18:16:35,514 INFO    SystemMonitor:22273 [interfaces.py:start():190] Started gpu monitoring
2024-08-07 18:16:35,515 INFO    SystemMonitor:22273 [interfaces.py:start():190] Started memory monitoring
2024-08-07 18:16:35,515 INFO    SystemMonitor:22273 [interfaces.py:start():190] Started network monitoring
2024-08-07 18:16:35,523 DEBUG   HandlerThread:22273 [system_info.py:probe():196] Probing system
2024-08-07 18:16:35,524 DEBUG   HandlerThread:22273 [system_info.py:_probe_git():181] Probing git
2024-08-07 18:16:35,526 DEBUG   HandlerThread:22273 [system_info.py:_probe_git():189] Probing git done
2024-08-07 18:16:35,526 DEBUG   HandlerThread:22273 [system_info.py:probe():244] Probing system done
2024-08-07 18:16:35,526 DEBUG   HandlerThread:22273 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-44-generic-x86_64-with-glibc2.35', 'python': '3.10.13', 'heartbeatAt': '2024-08-07T10:16:35.523298', 'startedAt': '2024-08-07T10:16:34.986007', 'docker': None, 'cuda': None, 'args': ('--local_rank=0', '--deepspeed', 'configs/ds_config_zero2_no_offload.json', '--model_name_or_path', '/home/rwkv/JL/model/llama2-7b', '--data_path', '/home/rwkv/JL/model/MetaMathQA', '--dataset_field', 'query', 'response', '--dataset_split', 'train[:100000]', '--output_dir', '/home/rwkv/JL/out_model/llama-test', '--num_train_epochs', '1', '--model_max_length', '512', '--per_device_train_batch_size', '1', '--gradient_accumulation_steps', '32', '--save_strategy', 'steps', '--save_steps', '4000', '--save_total_limit', '2', '--learning_rate', '2e-5', '--weight_decay', '0.', '--warmup_ratio', '0.', '--logging_steps', '1', '--lr_scheduler_type', 'cosine', '--report_to', 'wandb', '--merge', 'True'), 'state': 'running', 'program': '/home/rwkv/JL/GMM/llama/gmm.py', 'codePathLocal': 'gmm.py', 'codePath': 'llama/gmm.py', 'git': {'remote': 'https://github.com/JL-er/GMM.git', 'commit': '74dce7f004b5b16bfd24c8ca22e737aee6ff0769'}, 'email': '997529190@qq.com', 'root': '/home/rwkv/JL/GMM', 'host': 'rwkv-Z790M-AORUS-ELITE-AX', 'username': 'rwkv', 'executable': '/home/rwkv/miniconda3/bin/python', 'cpu_count': 20, 'cpu_count_logical': 28, 'cpu_freq': {'current': 1362.3950714285716, 'min': 800.0, 'max': 5000.0}, 'cpu_freq_per_core': [{'current': 2554.883, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 2501.474, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 2404.749, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 2697.427, 'min': 800.0, 'max': 5500.0}, {'current': 1609.094, 'min': 800.0, 'max': 5500.0}, {'current': 2048.166, 'min': 800.0, 'max': 5600.0}, {'current': 1709.994, 'min': 800.0, 'max': 5600.0}, {'current': 2433.849, 'min': 800.0, 'max': 5600.0}, {'current': 800.0, 'min': 800.0, 'max': 5600.0}, {'current': 2507.375, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 2736.56, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 1622.139, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}], 'disk': {'/': {'total': 916.2753829956055, 'used': 474.6707992553711}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.55397415161133}}
2024-08-07 18:16:35,527 INFO    HandlerThread:22273 [system_monitor.py:probe():224] Finished collecting system info
2024-08-07 18:16:35,527 INFO    HandlerThread:22273 [system_monitor.py:probe():227] Publishing system info
2024-08-07 18:16:35,527 DEBUG   HandlerThread:22273 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-08-07 18:16:35,527 DEBUG   HandlerThread:22273 [system_info.py:_save_pip():68] Saving pip packages done
2024-08-07 18:16:35,527 DEBUG   HandlerThread:22273 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-08-07 18:16:36,174 INFO    Thread-12 :22273 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rwkv/JL/GMM/llama/wandb/run-20240807_181634-rldnxf9s/files/conda-environment.yaml
2024-08-07 18:16:36,175 INFO    Thread-12 :22273 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rwkv/JL/GMM/llama/wandb/run-20240807_181634-rldnxf9s/files/requirements.txt
2024-08-07 18:16:37,229 DEBUG   HandlerThread:22273 [system_info.py:_save_conda():87] Saving conda packages done
2024-08-07 18:16:37,229 DEBUG   HandlerThread:22273 [system_info.py:_save_code():90] Saving code
2024-08-07 18:16:37,230 DEBUG   HandlerThread:22273 [system_info.py:_save_code():111] Saving code done
2024-08-07 18:16:37,230 DEBUG   HandlerThread:22273 [system_info.py:_save_patches():128] Saving git patches
2024-08-07 18:16:37,271 DEBUG   HandlerThread:22273 [system_info.py:_save_patches():170] Saving git patches done
2024-08-07 18:16:37,271 INFO    HandlerThread:22273 [system_monitor.py:probe():229] Finished publishing system info
2024-08-07 18:16:37,274 DEBUG   SenderThread:22273 [sender.py:send():382] send: files
2024-08-07 18:16:37,275 INFO    SenderThread:22273 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-08-07 18:16:37,275 INFO    SenderThread:22273 [sender.py:_save_file():1392] saving file code/llama/gmm.py with policy now
2024-08-07 18:16:37,276 INFO    SenderThread:22273 [sender.py:_save_file():1392] saving file diff.patch with policy now
2024-08-07 18:16:37,284 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: stop_status
2024-08-07 18:16:37,287 DEBUG   SenderThread:22273 [sender.py:send_request():409] send_request: stop_status
2024-08-07 18:16:37,287 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-07 18:16:37,483 DEBUG   SenderThread:22273 [sender.py:send():382] send: telemetry
2024-08-07 18:16:37,484 DEBUG   SenderThread:22273 [sender.py:send():382] send: config
2024-08-07 18:16:37,485 DEBUG   SenderThread:22273 [sender.py:send():382] send: metric
2024-08-07 18:16:37,485 DEBUG   SenderThread:22273 [sender.py:send():382] send: telemetry
2024-08-07 18:16:37,485 DEBUG   SenderThread:22273 [sender.py:send():382] send: metric
2024-08-07 18:16:37,485 WARNING SenderThread:22273 [sender.py:send_metric():1343] Seen metric with glob (shouldn't happen)
2024-08-07 18:16:37,485 DEBUG   SenderThread:22273 [sender.py:send():382] send: telemetry
2024-08-07 18:16:37,485 DEBUG   SenderThread:22273 [sender.py:send():382] send: telemetry
2024-08-07 18:16:37,485 DEBUG   SenderThread:22273 [sender.py:send():382] send: config
2024-08-07 18:16:37,488 DEBUG   SenderThread:22273 [sender.py:send():382] send: exit
2024-08-07 18:16:37,488 INFO    SenderThread:22273 [sender.py:send_exit():589] handling exit code: 1
2024-08-07 18:16:37,488 INFO    SenderThread:22273 [sender.py:send_exit():591] handling runtime: 1
2024-08-07 18:16:37,490 INFO    SenderThread:22273 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-08-07 18:16:37,490 INFO    SenderThread:22273 [sender.py:send_exit():597] send defer
2024-08-07 18:16:37,491 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: defer
2024-08-07 18:16:37,491 INFO    HandlerThread:22273 [handler.py:handle_request_defer():172] handle defer: 0
2024-08-07 18:16:37,491 DEBUG   SenderThread:22273 [sender.py:send_request():409] send_request: defer
2024-08-07 18:16:37,491 INFO    SenderThread:22273 [sender.py:send_request_defer():613] handle sender defer: 0
2024-08-07 18:16:37,491 INFO    SenderThread:22273 [sender.py:transition_state():617] send defer: 1
2024-08-07 18:16:37,492 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: defer
2024-08-07 18:16:37,492 INFO    HandlerThread:22273 [handler.py:handle_request_defer():172] handle defer: 1
2024-08-07 18:16:37,492 DEBUG   SenderThread:22273 [sender.py:send_request():409] send_request: defer
2024-08-07 18:16:37,492 INFO    SenderThread:22273 [sender.py:send_request_defer():613] handle sender defer: 1
2024-08-07 18:16:37,492 INFO    SenderThread:22273 [sender.py:transition_state():617] send defer: 2
2024-08-07 18:16:37,492 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: defer
2024-08-07 18:16:37,493 INFO    HandlerThread:22273 [handler.py:handle_request_defer():172] handle defer: 2
2024-08-07 18:16:37,493 INFO    HandlerThread:22273 [system_monitor.py:finish():203] Stopping system monitor
2024-08-07 18:16:37,493 DEBUG   SystemMonitor:22273 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-07 18:16:37,493 INFO    HandlerThread:22273 [interfaces.py:finish():202] Joined cpu monitor
2024-08-07 18:16:37,493 DEBUG   SystemMonitor:22273 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-07 18:16:37,494 INFO    HandlerThread:22273 [interfaces.py:finish():202] Joined disk monitor
2024-08-07 18:16:37,494 DEBUG   SystemMonitor:22273 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-07 18:16:37,517 ERROR   wandb-upload_0:22273 [internal_api.py:upload_file():2761] upload_file exception http://dian.sea-group.org:9098/local-files/mobius/huggingface/rldnxf9s/wandb-metadata.json?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=FS%2BimP8205gHBuibMeAr0A%3D%3D%2F20240807%2Fwandb-local%2Fs3%2Faws4_request&X-Amz-Date=20240807T101637Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-User=mobius&X-Amz-Signature=bb959c44137dcbf425a2cdc5f12a409d35c8cf714abcf4222809df3bf960679e: 503 Server Error: Service Unavailable for url: http://dian.sea-group.org:9098/local-files/mobius/huggingface/rldnxf9s/wandb-metadata.json?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=FS%2BimP8205gHBuibMeAr0A%3D%3D%2F20240807%2Fwandb-local%2Fs3%2Faws4_request&X-Amz-Date=20240807T101637Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-User=mobius&X-Amz-Signature=bb959c44137dcbf425a2cdc5f12a409d35c8cf714abcf4222809df3bf960679e
2024-08-07 18:16:37,518 ERROR   wandb-upload_0:22273 [internal_api.py:upload_file():2763] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '5214', 'Authorization': 'Basic dXNlcjpsb2NhbC0yNWIwMmYyNWUzNGUzOTlkYmI1OWJjNjFlZWVmY2RkZTYzNDRhOGI2'}
2024-08-07 18:16:37,518 ERROR   wandb-upload_0:22273 [internal_api.py:upload_file():2765] upload_file response body: b'<?xml version="1.0" encoding="UTF-8"?>\n<Error><Code>SlowDown</Code><Message>Resource requested is unreadable, please reduce your request rate</Message><Key>mobius/huggingface/rldnxf9s/wandb-metadata.json</Key><BucketName>local-files</BucketName><Resource>/local-files/mobius/huggingface/rldnxf9s/wandb-metadata.json</Resource><Region>wandb-local</Region><RequestId>17E96AD5775EB457</RequestId><HostId>18bf63b7-01d2-4a3f-8eda-6b508ac9c4f3</HostId></Error>'
2024-08-07 18:16:37,531 INFO    HandlerThread:22273 [interfaces.py:finish():202] Joined gpu monitor
2024-08-07 18:16:37,531 INFO    HandlerThread:22273 [interfaces.py:finish():202] Joined memory monitor
2024-08-07 18:16:37,531 INFO    HandlerThread:22273 [interfaces.py:finish():202] Joined network monitor
2024-08-07 18:16:37,531 DEBUG   SenderThread:22273 [sender.py:send_request():409] send_request: defer
2024-08-07 18:16:37,531 INFO    SenderThread:22273 [sender.py:send_request_defer():613] handle sender defer: 2
2024-08-07 18:16:37,531 INFO    SenderThread:22273 [sender.py:transition_state():617] send defer: 3
2024-08-07 18:16:37,531 DEBUG   SenderThread:22273 [sender.py:send():382] send: stats
2024-08-07 18:16:37,531 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: defer
2024-08-07 18:16:37,531 INFO    HandlerThread:22273 [handler.py:handle_request_defer():172] handle defer: 3
2024-08-07 18:16:37,531 DEBUG   SenderThread:22273 [sender.py:send_request():409] send_request: defer
2024-08-07 18:16:37,531 INFO    SenderThread:22273 [sender.py:send_request_defer():613] handle sender defer: 3
2024-08-07 18:16:37,531 INFO    SenderThread:22273 [sender.py:transition_state():617] send defer: 4
2024-08-07 18:16:37,531 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: defer
2024-08-07 18:16:37,531 INFO    HandlerThread:22273 [handler.py:handle_request_defer():172] handle defer: 4
2024-08-07 18:16:37,532 DEBUG   SenderThread:22273 [sender.py:send_request():409] send_request: defer
2024-08-07 18:16:37,532 INFO    SenderThread:22273 [sender.py:send_request_defer():613] handle sender defer: 4
2024-08-07 18:16:37,532 INFO    SenderThread:22273 [sender.py:transition_state():617] send defer: 5
2024-08-07 18:16:37,532 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: defer
2024-08-07 18:16:37,532 INFO    HandlerThread:22273 [handler.py:handle_request_defer():172] handle defer: 5
2024-08-07 18:16:37,532 DEBUG   SenderThread:22273 [sender.py:send():382] send: summary
2024-08-07 18:16:37,532 INFO    SenderThread:22273 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-08-07 18:16:37,532 DEBUG   SenderThread:22273 [sender.py:send_request():409] send_request: defer
2024-08-07 18:16:37,532 INFO    SenderThread:22273 [sender.py:send_request_defer():613] handle sender defer: 5
2024-08-07 18:16:37,532 INFO    SenderThread:22273 [sender.py:transition_state():617] send defer: 6
2024-08-07 18:16:37,532 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: defer
2024-08-07 18:16:37,532 INFO    HandlerThread:22273 [handler.py:handle_request_defer():172] handle defer: 6
2024-08-07 18:16:37,532 DEBUG   SenderThread:22273 [sender.py:send_request():409] send_request: defer
2024-08-07 18:16:37,532 INFO    SenderThread:22273 [sender.py:send_request_defer():613] handle sender defer: 6
2024-08-07 18:16:37,533 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: status_report
2024-08-07 18:16:37,712 ERROR   wandb-upload_1:22273 [internal_api.py:upload_file():2761] upload_file exception http://dian.sea-group.org:9098/local-files/mobius/huggingface/rldnxf9s/code/llama/gmm.py?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=FS%2BimP8205gHBuibMeAr0A%3D%3D%2F20240807%2Fwandb-local%2Fs3%2Faws4_request&X-Amz-Date=20240807T101637Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-User=mobius&X-Amz-Signature=c4e1597260f61ff80a3a38d13f4815e4ac41c323ab483c86d703e55d7a3f8467: 503 Server Error: Service Unavailable for url: http://dian.sea-group.org:9098/local-files/mobius/huggingface/rldnxf9s/code/llama/gmm.py?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=FS%2BimP8205gHBuibMeAr0A%3D%3D%2F20240807%2Fwandb-local%2Fs3%2Faws4_request&X-Amz-Date=20240807T101637Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-User=mobius&X-Amz-Signature=c4e1597260f61ff80a3a38d13f4815e4ac41c323ab483c86d703e55d7a3f8467
2024-08-07 18:16:37,712 ERROR   wandb-upload_1:22273 [internal_api.py:upload_file():2763] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '14100', 'Authorization': 'Basic dXNlcjpsb2NhbC0yNWIwMmYyNWUzNGUzOTlkYmI1OWJjNjFlZWVmY2RkZTYzNDRhOGI2'}
2024-08-07 18:16:37,713 ERROR   wandb-upload_1:22273 [internal_api.py:upload_file():2765] upload_file response body: b'<?xml version="1.0" encoding="UTF-8"?>\n<Error><Code>SlowDown</Code><Message>Resource requested is unreadable, please reduce your request rate</Message><Key>mobius/huggingface/rldnxf9s/code/llama/gmm.py</Key><BucketName>local-files</BucketName><Resource>/local-files/mobius/huggingface/rldnxf9s/code/llama/gmm.py</Resource><Region>wandb-local</Region><RequestId>17E96AD57A210624</RequestId><HostId>18bf63b7-01d2-4a3f-8eda-6b508ac9c4f3</HostId></Error>'
2024-08-07 18:16:37,713 INFO    SenderThread:22273 [sender.py:transition_state():617] send defer: 7
2024-08-07 18:16:37,713 DEBUG   HandlerThread:22273 [handler.py:handle_request():146] handle_request: defer
2024-08-07 18:16:37,713 INFO    HandlerThread:22273 [handler.py:handle_request_defer():172] handle defer: 7
2024-08-07 18:16:37,713 DEBUG   SenderThread:22273 [sender.py:send_request():409] send_request: defer
2024-08-07 18:16:37,713 INFO    SenderThread:22273 [sender.py:send_request_defer():613] handle sender defer: 7
2024-08-07 18:16:37,793 ERROR   wandb-upload_2:22273 [internal_api.py:upload_file():2761] upload_file exception http://dian.sea-group.org:9098/local-files/mobius/huggingface/rldnxf9s/diff.patch?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=FS%2BimP8205gHBuibMeAr0A%3D%3D%2F20240807%2Fwandb-local%2Fs3%2Faws4_request&X-Amz-Date=20240807T101637Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-User=mobius&X-Amz-Signature=aebe1ce6f46371daedc6322538ec20cb51a02ec76c3962f1c18f9f76090ca8ff: 503 Server Error: Service Unavailable for url: http://dian.sea-group.org:9098/local-files/mobius/huggingface/rldnxf9s/diff.patch?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=FS%2BimP8205gHBuibMeAr0A%3D%3D%2F20240807%2Fwandb-local%2Fs3%2Faws4_request&X-Amz-Date=20240807T101637Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-User=mobius&X-Amz-Signature=aebe1ce6f46371daedc6322538ec20cb51a02ec76c3962f1c18f9f76090ca8ff
2024-08-07 18:16:37,793 ERROR   wandb-upload_2:22273 [internal_api.py:upload_file():2763] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '287137', 'Authorization': 'Basic dXNlcjpsb2NhbC0yNWIwMmYyNWUzNGUzOTlkYmI1OWJjNjFlZWVmY2RkZTYzNDRhOGI2'}
